id,in_force_from,termination_dt,general_description,national_legal_bases,administrative_mechanisms,reporter_code,reporter_name_en,restrictions,measure_1_flow,measure_1_symbol,measure_1_group,measure_1_description_en,notification_1_date,notification_1_document,notification_1_url,measure_2_flow,measure_2_symbol,measure_2_group,measure_2_description_en,notification_2_date,notification_2_document,notification_2_url,notification_3_date,notification_3_document,notification_3_url,measure_3_flow,measure_3_symbol,measure_3_group,measure_3_description_en,measure_4_flow,measure_4_symbol,measure_4_group,measure_4_description_en,notification_4_date,notification_4_document,notification_4_url,notification_5_date,notification_5_document,notification_5_url,measure_5_flow,measure_5_symbol,measure_5_group,measure_5_description_en,measure_6_flow,measure_6_symbol,measure_6_group,measure_6_description_en
10655,2007-07-12,,Import and export restrictions of waste: procedures and control regimes for the shipment of waste; depending on the origin; destination and route of the shipment; the type of waste shipped and the type of treatment to be applied to the waste at its destination,"Regulation (EC) No 1013/2006 of the European Parliament and of the Council of 14 June 2006
on shipments of waste
(Official Journal L 190, 12.7.2006) and its subsequent amendments. 

The consolidated text can be found at:
http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1406554414567&uri=CELEX:02006R1013-20130410
",Administration: Competent authorities in EU member States,C899,European Union,"CP ,  CP-X ,  P ,  P-X",import,CP,CP,Prohibition except under defined conditions,2025-02-03,G/MA/QR/N/EU/7/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/EU/7/Rev.1,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,import,P,P,Prohibition,export,P-X,P,Prohibition,,,,,,,,,,,,,,
10656,2010-01-01,,Import prohibition on fish caught by vessels flying the flag of a non-cooperating country as defined in the EU Regulation to fight against Illegal; Unregulated and Unreported (IUU) fishing,"Council Regulation (EC) No 1005/2008 establishing a community system to prevent, deter and eliminate illegal, unreported and unregulated fishing, Official Journal L 286, 29.10.2008.

The consolidated text can be found at: 
https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02008R1005-20240109

Council Implementing Decision of 24 March 2014 establishing a list of non-cooperating third countries in fighting IUU fishing pursuant to Regulation (EC) No 1005/2008 establishing a community system to prevent, deter and eliminate illegal, unreported and unregulated fishing, Official Journal L 91, 27.3.2014

Consolidated text can be found here: https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0170-20231114

Council Implementing Decision (EU) 2017/1332 of 11 July 2017 amending Implementing Decision 2014/170/EU establishing a list of non-cooperating third countries in fighting illegal, unreported and unregulated fishing, as regards the Union of the Comoros, Official Journal L 185, 18.7.2017

Council Implementing Decision (EU) 2017/1333 of 11 July 2017 amending Implementing Decision 2014/170/EU establishing a list of non-cooperating third countries in fighting illegal, unreported and unregulated fishing, as regards Saint Vincent and the Grenadines, Official Journal L 185, 18.7.2017

Council Implementing Decision (EU) 2023/405 of 20 February 2023 amending Implementing Decision 2014/170/EU, establishing a list of non-cooperating third countries in fighting illegal, unreported and unregulated fishing, as regards the Republic of Cameroon

Council Implementing Decision (EU) 2023/2517 of 9 November 2023 amending Implementing Decision 2014/170/EU establishing a list of non-cooperating third countries in fighting illegal, unreported and unregulated fishing, as regards the Republic of Trinidad and Tobago
",The Council Implementing Decisions establish the list of non-cooperating third countries to which the import prohibitions apply. These are currently Cambodia; Cameroon; Comoros; Saint Vincent and the Grenadines and Trinidad & Tobago,C899,European Union,CP,import,CP,CP,Prohibition except under defined conditions,2025-02-03,G/MA/QR/N/EU/7/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/EU/7/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10657,2025-01-27,,"Cattle over 12 months old in the amount of 40,000 (forty thousand) heads. Sheep and goats over 12 months old (code 0104) in the amount of 60,000 (sixty thousand) heads. Horses over 12 months old (code 0101) in the amount of 10,000 (ten thousand) heads.","The Decree of the Ministry of Water Resources, Agriculture and Processing Industry of the Kyrgyz Republic #04-13/4 dated 11.01.2025.
The Decree enters into force on 20 of January 2025, for a duration of 6 months.
","The Decree of the Ministry of Water Resources, Agriculture and Processing Industry of the Kyrgyz Republic #04-13/4 dated 11.01.2025 on quantitative restrictions (quotas) for a period of 6 months on the export from the territory of the Kyrgyz Republic of cattle (code 0102) in the amount of 40,000 (forty thousand) heads over 12 months old, sheep and goats (code 0104) in the amount of 60,000 (sixty thousand) heads over 12 months old, horses (code 0101) in the amount of 10,000 (ten thousand) heads over 12 months old. The Decree enters into force on 20 January 2025, for a duration of 6 months.
The rules of distribution of the quantitative restrictions (quotas) and the application form are described in Annexes 1 and 2.
",C417,Kyrgyz Republic,P-X,export,P-X,P,,2025-02-03,G/MA/QR/N/KGZ/1/Add.38,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/KGZ/1/Add.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660,2024-12-31,,Restricción relacionada con la importación y exportación con carácter comercial de determinadas especies protegidas,"Reglamento para el control de las especies de especial

Significación, los recursos genéticos de la diversidad

Biológica y las actividades con riesgo biológico. Resolución 92 del Ministerio de Ciencia Tecnología y medio Ambiente del 18 de julio de 2023. 

https://www.gacetaoficial.gob.cu/sites/default/files/goc-2023-o87.pdf 

https://www.parlamentocubano.gob.cu/sites/default/files/documento/2023-10/goc-2023-o87.pdf

","Las importaciones o exportaciones de las especies CITES pasan por un proceso de revisión y evaluación de la solicitud de Licencia Ambiental ante la Oficina de Regulación y Seguridad Ambiental (ORSA), Autoridad Nacional Reguladora, que tiene las funciones de ejercer como Autoridad Administrativa de acuerdo con lo establecido en la Convención CITES.",C192,Cuba,"NAL,  NAL-x",import,NAL,NAL,,2025-02-18,G/MA/QR/N/CUB/6/Add.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/CUB/6/Add.1,export,NAL-X,NAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663,2025-02-20,,Prohibition on the importation and exportation of certain wildlife species listed under the Appendices of the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES),"Republic Act 9147 ""Wildlife Resources Conservation and Protection Act""

DAO No. 2004-55
DENR Streamlining/ Procedural Guidelines Pursuant to the Joint DENR-DA-PCSD Implementing Rules and Regulations of Republic Act No. 9147 Otherwise known as ""Wildlife Resources Conservation  and Protection Act""

Joint DENR-DA-PCSD Administrative Order No. 01, Series of 2004 and DENR AO 2004-55
","Administered by the following:

i.	Department of Environment and Natural Resources – Biodiversity Management Bureau for terrestrial species,
ii.	Department of Agriculture – Bureau of Fisheries and Aquatic species
iii.	Palawan Council for Sustainable Development for wildlife species found in Palawan
",C608,Philippines,"CP,  CP-X",import,CP,CP,,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,CP-X,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664,2025-02-20,,"Export Prohibition of Mangrove ""Bakawan""","Republic Act No. 7161 ""An Act incorporating certain sections of the National Internal Revenue Code of 1977 as amended, otherwise known as the ""Revised Forestry Code of the Philippines"", and providing amendments thereto by increasing the forest charges on timber and other products."" Section 4. (October 10, 1991).",,C608,Philippines,P-X,export,P-X,P,,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665,2025-02-20,,"Export Prohibition of round logs, poles and piles including log core and flitches/railroad ties produced from naturally grown trees both from the forest lands and private lands; and

Lumber, boules or any other semi-finished products produced from premium hardwood and prohibited species.

Premium Hardwood and Prohibited Species
","Executive Order No. 23 ""Moratorium on the cutting and harvesting of Timber in the natural and residual forests"") 1 February 2011)

DAO No. 1988-33 Regulations Governing the Exportation of Lumber Plantation Logs"" (6 May 1988)

DAO No. 78 S. 1987 ""Interim Guidelines on the cutting/gathering of Narra and Other Premium Hardwood Species"" (28 December 1987)
",,C608,Philippines,P-X,export,P-X,P,,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10666,2025-02-20,,"Export Prohibition of raw rattan including poles as follows:
a.	Rattan poles that have not undergone any processing or manufacturing;
b.	Rattan poles that have undergone application of preservatives

Rattan poles that have been cut into desired sizes.
","DAO No. 1989-04 entitled ""Revised Regulations Governing Rattan Resources"", Section 46.4.",,C608,Philippines,P-X,export,P-X,P,,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10667,2015-05-19,,"Import and export prohibition of written or printed goods advocating or inciting treason, rebellion, insurrection, sedition against the government of the Philippines","Title I, Chapter 3, Section 118 (Prohibited Importation and Exportation), paragraph a of Republic Act No. 10863, known as the Customs Modernization and Tariff Act or CMTA dated 30 May 2016 

(Date of effectivity: 16 June 2016)
","Superseded Section 101 of Presidential Decree (P.D.) No. 1464, as amended (Tariff and Customs Code of the Philippines)",C608,Philippines,P P-X,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10668,2015-05-19,,Import and export prohibition of goods intended for producing an unlawful abortion,"Title I, Chapter 3, Section 118 (Prohibited Importation and Exportation), paragraph b of Republic Act No. 10863, known as the Customs Modernization and Tariff Act or CMTA dated 30 May 2016

(Date of effectivity: 16 June 2016)
","Superseded Section 101 of Presidential Decree (P.D.) No. 1464, as amended (Tariff and Customs Code of the Philippines)

Previously notified in PHL ILP N3 Notification G/LIC/N/3/PHL/12 dated 19 October 2016) under Prohibited Commodities",C608,Philippines,P P-X,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10669,2015-05-19,,Import and export prohibition of materials of obscene or immoral character,"Title I, Chapter 3, Section 118 (Prohibited Importation and Exportation) paragraph c of Republic Act No. 10863, known as the Customs Modernization and Tariff Act or CMTA dated 30 May 2016

(Date of effectivity: 16 June 2016)
","Superseded Section 101 of Presidential Decree (P.D.) No. 1464, as amended (Tariff and Customs Code of the Philippines)
",C608,Philippines,P P-X,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670,2015-05-19,,"Import and export prohibition of gold, silver or other precious metals without marking of the fineness of their quality","Title I, Chapter 3, Section 118 (Prohibited Importation and Exportation), paragraph d of Republic Act No. 10863, known as the Customs Modernization and Tariff Act or CMTA dated 30 May 2016

(Date of effectivity: 16 June 2016)
","Superseded Section 101 of Presidential Decree (P.D.) No. 1464, as amended (Tariff and Customs Code of the Philippines)

",C608,Philippines,P  P-X,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671,2015-05-19,,Import and export prohibition of adulterated or misbranded food or goods for human consumption,"Title I, Chapter 3, Section 118 (Prohibited Importation and Exportation), paragraph e of Republic Act No. 10863, known as the Customs Modernization and Tariff Act or CMTA dated 30 May 2016

(Date of effectivity: 16 June 2016)
","Superseded Section 101 of Presidential Decree (P.D.) No. 1464, as amended (Tariff and Customs Code of the Philippines)",C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672,2016-06-16,,Import and export prohibition of goods infringing intellectual property law,"Title I, Chapter 3, Section 118 (Prohibited Importation and Exportation), paragraph f of Republic Act No. 10863, known as the Customs Modernization and Tariff Act or CMTA dated 30 May 2016

(Date of effectivity: 16 June 2016)

(Date of effectivity: 16 June 2016)","Superseded Section 101 of Presidential Decree (P.D.) No. 1464, as amended (Tariff and Customs Code of the Philippines)
",C608,Philippines,P P-X,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10673,2015-05-19,,Import prohibition of used clothing and rags,"Republic Act No. 4653 (An Act to Safeguard the Health of the People and Maintain the Dignity of the Nation by Declaring it a National Policy to Prohibit the Commercial Importation of Textile Articles Commonly Known as Used Clothing and Rags) dated 17 June 1966
(Date of effectivity: n/a)",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10674,2013-12-04,,Import prohibition of hazardous wastes,"Section 24 of the Implementing Rules and Regulations of Republic Act No. 6969 (Toxic Substances and Hazardous and Nuclear Wastes Control Act of 1990)

(Date of effectivity: n/a)

DENR Administrative Order (DAO) 2013-22, Chapter 10 of the Revised Procedure and Standards for the Management of Hazardous Wastes (Revising DAO 2004-36)

Date of effectivity: 04 December 2013
",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10675,2004-03-19,,Import prohibition of Polychlorinated Biphenyls (PCBs),"Section 5 of Department of Environment and Natural Resources Administrative Order No. 01, Series of 2004 – Chemical Control Order (CCO) for Polychlorinated Biphenyls (PCBs)

(Date of effectivity: 19 March 2004)",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10676,2000-07-17,,Import prohibition of Amosite (Brown Asbestos) and Crocidolite (Blue Asbestos),"Section VI No. 3(B) of DENR Administrative Order No. 2, Series of 2000 – Chemical Control Order for Asbestos

(Date of effectivity: 17 July 2000)",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10677,2014-01-15,,"Import and export prohibition of Carbon Tetrachloride, Chlorofluorocarbons, Trichloroethane and Halons","Department of Environment and Natural Resources Administrative Order No. 2013-25 – Revised Regulations on the Chemical Control Order for Ozone Depleting Substances

(Date of effectivity: 15 January 2014)",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,export,P-X,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10678,2015-05-19,,Import prohibition of Right hand drive vehicles,"Republic Act No. 8506 (An Act Banning the Registration and Operation of Vehicles with Right-Hand Steering Wheel in any Private or Public Street, Road or Highway, Providing Penalties Therefor, and for Other Purposes)

(Date of effectivity: n/a)",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679,2015-05-19,,Import prohibition of live piranhas,"Fisheries Administrative Order (FAO) No. 126, Series of 1979 (Rules and Regulations Prohibiting the Importation and/or Possession of any Live Piranha)

(Date of effectivity: n/a)",,C608,Philippines,P ,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680,2014-10-01,,"Cross-border transfer of legal tender exceeding PHP 50,000.00","Section 4.1 of the Manual of Regulations on Foreign Exchange Transactions, as amended 

(Date of effectivity of the latest amendment [Circular No. 1146]: 2 July 2022
","In force
Refer to PHL ILP N3 Notification G/LIC/N/3/PHL/14/Rev.1 dated 20 December 2021)",C608,Philippines,P-X,export,P-X,NAL,Non-automatic licensing,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10681,2014-10-01,,Importation of Ozone Depleting Substances (ODS),"DENR Administrative Order No. 2013-25 (Revised Regulations on Chemical Control Order for Ozone-Depleting Substances)

(Date of effectivity: 15 January 2014)

DENR Administrative Order No. 2021-31, entitled “Chemical Control Order for Hydrofluorocarbons (HFCs)”

Date of effectivity: 28 October 2021
",(Refer to PHL ILP N3 Notification G/LIC/N/3/PHL/13 dated 16 September 2020),C608,Philippines,Global Import Quotas P,import,GQ,GQ,Global quota,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,import,P,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10682,2023-02-10,,Unregistered or unauthorized and misbranded medical devices,"Chapter 3, Section 118, item (g) of Republic Act No. 10863, known as the Customs Modernization and Tariff Act

Section 11, item (a) of RA No. 9711, otherwise known as the ""FDA Act of 2009"" provides the manufacture, importation, exportation, sale, offering for sale, distribution, transfer, promotion, advertising or sponsorship of health products without proper authorization from FDA.
",,C608,Philippines,P,import,P,P,Prohibition,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10683,2019-12-04,,Importation of Mercury and Mercury Compounds,"DAO 1997-38, “Chemical Control Order for Mercury and Mercury Compounds” amended by 
DENR Administrative Order 2019-20, “Revised Chemical Control Order (CCO) for Mercury and Mercury Compounds (Revising DAO 1997-38)”

(Date of effectivity: 4 December 2019)
","Refer to PH ILP Notification G/LIC/N/3/PHL/15/Rev.1

",C608,Philippines,P,import,P,P,,2025-02-20,G/MA/QR/N/PHL/4/Rev.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/PHL/4/Rev.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10685,2018-10-01,,Prohibition on the importation and exportation of certain species pursuant to CITES,"Act No. 32 of 6 June 1997 on Import and Export Regulations; Regulation No. 889 of 15 June 2018 on import, export, domestic possession etc. of endangered species of wild fauna and flora (CITES Regulation)
Regulation on import, export, domestic possession etc. of endangered species of wild fauna and flora (CITES Regulation) - Lovdata

",Ministry of Climate and Environment/Norwegian Environment Agency,C578,Norway,"CP,  CP-X",import,CP,CP,Prohibition except under defined conditions,2025-03-13,G/MA/QR/N/NOR/3,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NOR/3,export,CP-X,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10686,2018-10-01,,"Prohibition of import of controlled substances or of products and equipment containing or relying on controlled substances, where the controlled substances deplete the ozone layer, as well as prohibition of import of import and export of hydrofluorocarbons in bulk without permit.","Regulations relating to restrictions on the import and export of chemicals and other products hazardous to health and the environment (Product Regulations), Chapter 6 on ozone depleting substances. Forskrift om begrensning i bruk av helse- og miljøfarlige kjemikalier og andre produkter (produktforskriften) - Kapittel 6. Regulering av ozonreduserende stoffer - Lovdata (available in Norwegian only) and chapter 6a-2 on fluorinated greenhouse gases. The first regulation implements the EU Regulation 1005/2009 on substances that deplete the ozone layer. This regulation entered into force in Norway 1 July 2013. The latter regulation implements Norway's international obligations under the Montreal Protocol on Substances that Deplete the Ozone Layer, article 4B. This regulation entered into force in Norway 14 December 2018",Ministry of Climate and Environment/Norwegian Environment Agency,C578,Norway,"CP,  CP-X",import,CP,CP,Prohibition except under defined conditions,2025-03-13,G/MA/QR/N/NOR/3,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NOR/3,export,CP-X,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10687,2018-10-01,,Ban on the exports and imports of metallic mercury and certain mercury compounds and mixtures and the safe storage of metallic mercury,"Regulation relating to the amendment of the regulations on the recycling and treatment of wastes
Forskrift om endring i forskrift om gjenvinning og behandling av avfall (avfallsforskriften) - Lovdata (available in Norwegian only) and Regulation regarding use of chemicals and other products that are hazardous to health and the environment Forskrift om endring i forskrift om begrensning i bruk av helse- og miljøfarlige kjemikalier og andre produkter (produktforskriften) - Lovdata (available in Norwegian only)
This regulation implements the EU Regulation No 2017/82 of the European Parliament and of the Council of 17 May 2017 on mercury, and repealing Regulation (EC) No 1102/2008 
EUR-Lex - 02017R0852-20240730 - EN - EUR-Lex

","Ministry of Climate and Environment/ Norwegian Environment Agency.

The prohibition does not apply to exports of compounds used for R&D, medical or analysis purposes.
",C578,Norway,CP-X,export,CP-X,CP,Prohibition except under defined conditions,2025-03-13,G/MA/QR/N/NOR/3,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NOR/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692,2022-06-06,,"Extension of the prohibition which applies to the trade in items made of, or containing, ivory. This prohibition applies regardless of an item’s age, unless it falls within one of the legally defined exemptions. The prohibition has been extended to include items made of, or containing, ivory from four additional species: common hippopotamus, killer whale, narwhal and sperm whale.","Ivory Act (2018), entered into force 06.06.2022. 
 
Available through: https://www.legislation.gov.uk/ukpga/2018/30/contents/enacted 
 
The Ivory Act 2018 (Meaning of “Ivory” and Miscellaneous Amendments) Regulations 2025 entered into force 28.01.2025 
 
Available through: 
https://www.legislation.gov.uk/uksi/2025/9/part/2/made ","Administration: Department for Environment, Food & Rural Affairs. 
 
Regulator: Animal and Plant Health Agency. 
 
Guidance: 
https://www.gov.uk/guidance/dealing-in-items-containing-ivory-or-made-of-ivory ",C826,United Kingdom,CP NAL,import,CP,CP,Prohibition except under defined conditions,2025-03-27,G/MA/QR/N/GBR/3/Add.1,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/GBR/3/Add.1,import,NAL,NAL,Non-automatic licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
